,Sex,Hometown,Bio_personality,food_drink,hob_inter,smoking,refer_roommate,Cleanliess,Privacy
1751,Nữ,Dien Bien,bình thường 🤤 cần cù ít nói dành thời gian cho bản thân nhiều hơn. nhưng vẫn tham gia clb cũng như đi chơi với bạn bè (nhưng ít không phải hướng nội nhưng không thích chỗ đông người,bánh bột lọc quả rau má mix spaghetti bò né,bóng đá o buổi sáng làm mô hình thể thao lắp ráp,"Dễ tính, dễ gần, hòa đồng, không dùng đồ mà chưa xin phép, k ồn sau 11h ",đọc sách vẽ tranh trang trí phòng ngủ,5,2
1752,Nữ,Binh Duong,dễ chịu dễ làm quen với bạn mới nhưng thường quen người hợp tính cách mới nói nhiều.,các loại thức ăn nhanh cá mặn nước dưa hấu ép,được ăn mac os,Năng động vui tính thân thiện,đồ ăn ngọt tiền,2,9
1753,Nữ,Yen Bai,hướng nội trải nghiệm là một người khá là trầm tư một người vui vẻ khá vui vẻ,củ cơm tấm long xuyên salad moutain dew bánh bao,ngủ coi phim ăn,người sòng phẳng và thẳng thắn,thường thức tác phẩm nghệ thuật đông y thích xem phim bóng rổ,2,8
1754,Nam,Kon Tum,mình là một người thích vẽ năng động,trứng ốp la  mì udon,đi tập thể dục thế giới chơi đọc truyện viết code,"Vui tính, hòa đồng, chia sẽ",sở thích của mình là thay vì thoát khỏi áp lực bơi trò chơi điện tử edit,4,2
1755,Nữ,Khanh Hoa,cọc cằn là một người khiêm nhường không lười thì đi có hứng thì xác xe tùy lúc,đồ ăn ngọt ăn vặt,toán chơi cầu lông chơi game chơi,"Hoà đồng, dễ chịu",trang trí phòng ngủ tiền,7,8
1756,Nữ,Ca Mau,thích ở một mình người hay thay đổi tình cảm hướng ngoại nhưng có xu hướng thích ở một mình (hoặc thêm người nhưng được yên tĩnh),thích đồ healthy nước ép thơm,quay tik tok học công nghệ vẽ cà phê,không thích chung phòng,giải đố,9,8
1757,Nam,Gia Lai,.... thiên về cảm xúc nhiều hơn lí trí khác trầm là 1 ng ít nói hướng nội cà thích ở 1 mình mình là người,bánh plan hoành thánh ăn đồ ngọt uống nước ngọt 0 độ đồ cay hàn quốc,...) học tiếng nhật phim,"Công bằng, sòng phẳng, thân thiện, hiểu biết, tôn trọng quyền riêng tư của mọi người",thích hút thuốc tham gia hoạt động ngoại khoá,8,6
1758,Nam,Ha Giang,không thích cảm giác 1 mình lắm nhưng đi với nhiều người thì không biết phải nói gì náo động vùng trời :),mì xào stings,sự logic video game,"Hoà đồng, cùng chuyên ngành càng tốt nhưng khác cũng không sao, vui tính, đơn giản",tấu hài thể thao chơi vape o buổi tối thích tiếng anh,4,6
1759,Nữ,Lam Dong,thích suy diễn mọi chuyện trên đời,nui xào hũ tiếu mì udon các loại lẩu ... thật ra thì ngoại trừ rau cần,chăn nuôi,"Vui tính, dễ chịu ","học hóa  đi mua sắm

không thích: chạy bộ bóng đá đi dạo ngắm cây",4,9
1760,Nữ,Binh Thuan,hoà đồng vui vẻ hướng ngoại 65% hướng nội khi không có ai huong noi nói nhiều với người quen,thích ăn cay bánh bột lọc cá viên chiên mắm tỏi ức gà,xe cộ tâm lí học,"Hòa đồng, vui vẻ",vẽ ăn uống coi phim hoạt hình ko thích bị ép buộc badminton,4,2
1761,Nữ,Kon Tum,mình hk thích sự gượng ép đôi lúc hướng nội thích có ko gian riêng tư 1 mình dễ hòa nhập thích ờ chỗ không đông người,bò kho bánh gạo,tập trung nghiên cứu một vấn đề nào đó chơi thể thao,"hòa đồng, biết điều",thích đi karaoke vận động thể lực (nhẹ) holywood thích đi du lịch,3,3
1762,Nam,Binh Thuan,bán hướng nội bán hướng ngoại thích ở 1 mình,bimbim ăn được đồ nặng mùi nước c2 chanh ngũ cốc nước thảo mộc,code,Vui vẻ,thích đi du lịch,7,5
1763,Nữ,Bac Lieu,nhưng không phải e sợ đám đông linh hoạt là người 50% hướng nội,nhật bánh mì đi ăn với bạn,ca hát,"Hiểu chuyện, biết giữ gìn hoà khí chung, giữ vệ sinh nhà cửa sạch sẽ, không tính toán với bạn cùng phòng khác.",đi cắm trại đọc truyện trồng cây mình thích hát,4,9
1764,Nữ,Lang Son,một người hướng nội thích sự im lặng hướng ngoại thích chia sẻ tuy nhiên hơi khó ngủ có lúc hướng nội một người hoà đồng thích,salad lẩu thái,công nghệ thích chơi bóng rổ bói tử vi game online học tiếng anh,"Hoà đồng, siêng năng",viết lách nghiên cứu về tài chính học,6,1
1765,Nữ,Thai Nguyen ,ít nói nhưng hướng ngoại dễ thích ứng hoặc có backup),bánh bông lan dâu,bới lội,"Vui tính, hoà đồng",đánh bóng bàn tụ tập với bạn bè ngắm cảnh … coding,3,9
1766,Nam,Khanh Hoa,độc lập,gà hấp nước mắm đặc biệt là tôm bò nướng,thích chơi game mình thích chạy bộ chơi vape,"Hoà đồng, thấu hiểu, có cùng sở thích là một điểm cộng","câu cá đá bóng tâm lí học thích:
1. thiên nhiên cây cỏ
2. bóng bàn vận động thể lực (nhẹ) tụ tập với bạn bè",7,2
1767,Nam,Hau Giang ,là người 50% hướng nội thích làm việc dễ thương,bánh . nước coca . mì cay... ăn cơm mẹ nấu thích đồ ngọt ăn đồ cay đùi gà,giải đố ngoại ngữ ca hát,"Người sống có quy củ, dễ thương, đừng ham chơi 🤡 vì mình sẽ chơi cùng, siêng năng ",nói chuyện cùng bạn bè coi anime,6,6
1768,Nam,Dong Nai,yêu thiên nhiên,cơm nhà nước ngọt miễn là nước ngọt có ga mì trộn,xem tv series vận động thể lực (nhẹ) xem các show giải trí thực tế,Biết nghĩ,chơi bới lội chạy xe lướt mạng học nhóm online,1,5
1769,Nam,Quang Ninh,thích làm việc nóng nảy - ưu tư hướng nội nói rất nhiều dễ quạu dễ nguôi,mứt; các loại món nước như hủ tiếu táo thích ăn mì cay mỳ trộn đồ hàn,đi phượt lịch sử choi game thích nhảy,Sạch sẽ,đàn guzheng thích đánh cờ xem tv series dọn dẹp,2,7
1770,Nam,Kon Tum,thích ở một mình- lúc thích nói chuyện nhiều người vui vẻ... thích đi đây đi đó trải nghiệm những thứ mới mẻ nhưng tùy hứng thích coi phim bán hướng nội ambivert,mình thích ăn bánh tráng cuốn các loại bánh ngọt mình thích uống trà sữa,tập trung nghiên cứu một vấn đề nào đó lướt mxh đánh cờ vua chơi thể thao,"Bạn cùng phòng phải là người sạch sẽ, gọn gàng, ngăn nắp. Biết tuân thủ lợi ích chung.",thích vẽ thích khoa học o buổi sáng,1,3
1771,Nữ,Quang Nam,ít nói hướng nội dễ bị lung lay bởi cảm xúc người thân vui vẻ,thích đồ tự nấu sữa đậu nành,ngoại ngữ thiết kế,Ko thích share phòng,thích xem phim tắm (2l/ngày) làm gốm,9,1
1772,Nữ,Nam Dinh ,"hướng nội về đêm. có thể chia sẻ giúp mn vượt qua sự tiêu cực nhưng bản thân mình thì không đôi lúc hướng ngoại trầm tính. mình là ambivert
có tính cách khá là khùng khùng điên điên nhưng cũng hay nhiều tâm sự dễ làm quen với bạn mới nhưng thường quen người hợp tính cách mới nói nhiều.",nước ngọt,video game,"Người hướng ngoại, hòa đồng, biết đều",đánh võ lịch sử,2,6
1773,Nữ,Thai Binh,thích tự do thích sống ở trọ là người ít nói chuyện,cá dồ kho cơm sườn mi tom đồ cay hàn quốc cứ đồ ăn là thích,đi phượt … học,Tự giác,thích hút thuốc thử nhiều điều mới thích nghe nhạc gym,2,7
1774,Nữ,Quang Nam,extrovert .... nhưng thích trải nghiệm điều mới,hải sản nước nước gas phô mai kéo sợi xúc xích đồ hàn c2 mỳ quảng,ngắm bầu trời thích khoa học,"chung ngành học, vui vẻ, hòa đồng, sạch sẽ",mình thích chạy bộ,7,8
1775,Nữ,Quang Ngai,hướng trung (ambivert) lúc thích một mình,bún bò phở hu tiu com tam trừ đồ quá ngọt quá mặn thì cái gì cũng có thể ăn,xem phim hàn,hòa đồng,học hỏi cà phê ngoại ngữ các hoạt động phải chạy xem phim ngôn tình,3,6
1776,Nữ,Ninh Binh,hướng nội thích không gian yên tĩnh,trà dâu suit my taste is fine,edit,"biết đúng sai, có chừng mực - vui vẻ, hài hước nhưng phải có điểm dừng, hiểu quy tắc cộng đồng - nghĩa là không thể thoải mái sống bừa bãi lôi thôi như một mình.",mua sắm vẽ... mình thích chạy bộ thích tranh biện choi game,5,8
1777,Nữ,Dak Lak,thích sự an toàn dù chạy xe ẩu (ý là cái gì cần phải xảy ra thì phải đảm bảo nó được xảy ra hướng nội - ngoại,bim bim đặc biệt là chè các món nướng trừ đồ quá ngọt quá mặn thì cái gì cũng có thể ăn,thích học thích code tham gia hoạt động ngoại khoá nhảy,Hoà đồng hoạt bát sạch sẽ,ráp pc đánh võ đá banh chơi game,8,5
1778,Nam,Bac Ninh,hoà đồng với mọi người lúc này lúc kia thích ở một mình nóng nảy - ưu tư,bánh ngọt chill bánh tép lẩu bò thức ăn gì ngon đều yêu thích phở); thức uống: nước có ga,bơi lội. thích đọc,có trách nhiệm,đá bóng tò mò về cách vận hành của xã hội code giải đố,7,6
1779,Nữ,Ben Tre,thích ở một mình. hướng nội - ngoại mê chơi đá gà có thể mời người ta đi ăn nếu vui làm quen nhiều bạn mới,ăn cơm mẹ nấu,chiêm tinh học dân chơi hệ điều hành (windows travelling đọc truyện uống cà phê,"Hiểu chuyện và sạch sẽ một chút, trầm tính ít nói nữa thì quá tuyệt vời",hích võ taekwondo,1,1
1780,Nam,Quang Binh,hoà đồng vui vẻ vui vẻ…,thì cái gì mình cũng ghiền nhưng điều kiện là phải nấu ngon bột sò hoặc các loại nước có gas mì các loại thịt kho mắm ruốc,đi chơi cùng bạn bè người thân tụ tập với bạn bè vận động thể lực (nhẹ) vi vu dạo phố,thằng bạn thích hút thuốc,video game trồng cây online shopping kinh quẻ toán,3,6
1781,Nữ,Nghe An,thích 1 mình,"gà rán hay đồ chiên cà phê sữa... đồ cuốn
pepsi gà phô mai sâm bổ lượng",đi cắm trại kĩ thuật,Năng động vui tính thân thiện,thích hát,2,7
1782,Nữ,Ha Giang,thích đông vui thích ở một mình. đúng ik chang mô tả mẫu :))),mình rất thích đồ ăn vặt trà đào đồ ngọt củ,thích xem phim game học hóa o buổi sáng em thích chơi nhạc cụ,không thích chung phòng,kiếm tiền kĩ thuật học công nghệ bới lội,9,4
1783,Nữ,Quang Nam,lúc này lúc kia tham công tiếc việc tùy lúc năng động,cơm đậu hũ dồn thịt xốt cà,trò chơi điện tử,"1 người tốt bụng , dễ gần",nghe nhạc mọi lúc mọi nơi ; đọc tiểu thuyết ; thiết kế hình ảnh logo banner poster quay tik tok tin khoa học,6,9
1784,Nữ,Hai Duong,là người 50% hướng nội muốn một mình nhưng sợ cô đơn,ăn vặt không thích ăn cay lắm,xem phim kpop toán,Cùng ngành,pokemon cầu lông chơi xem phim hàn,6,7
1785,Nữ,Dak Lak,tôi là một người hoạt bát hướng ngoại tùy hoàn cảnh ; không thích nơi quá ồn ào ; không thích người nói nhiều ; không thích nói đùa ; nhớ dai nhưng cũng dễ bỏ qua ; không thích chia sẻ tâm sự ; không thích bị quản lý ; hơi vô tâm ; dễ xúc động ; cái tôi cao ; có tham vọng ; hoàn toàn tự hào khi làm tốt 1 công việc được giao,pepsi vị chanh không calo ăn vặt,quay tik tok chiêm tinh đi tập thể dục tắm (2l/ngày),hòa đồng,chính trị đi từ thiện,6,8
1786,Nữ,Dien Bien,thích giao lưu hướng nội về đêm. có thể chia sẻ giúp mn vượt qua sự tiêu cực nhưng bản thân mình thì không người hướng nội cởi mở nóng nảy - ưu tư,tôm chiên,đạp xe đạp lướt mạng code bói tử vi tiêu tiền.,"Biết lắng nghe, giữ vệ sinh",game mobile xem phim khoa học bóng bàn,2,6
1787,Nam,Phu Tho,mê chơi đá gà hay dài dòng người hướng nội cởi mở có trách nhiệm,. bún đậu bánh bao socola ngọt ngào có chút đắng,dân chơi hệ điều hành (windows tắm (2l/ngày),người vui tính hòa ,hít thở không khí trong lành ở công viên trống,2,1
1788,Nam,Bac Lieu,thiên về cảm xúc nhiều hơn lí trí kiểu người hướng ngoại thân thiện vui vẻ hướng nội về đêm. có thể chia sẻ giúp mn vượt qua sự tiêu cực nhưng bản thân mình thì không,mì quảng cháo lòng đồ bình dân hoi. fast food,badminton online shopping,"Là một người biết cách bắt đầu câu chuyện tại vì mình ít nói, tôn trọng ý kiến của nhau, không đòi mói, ngay thẳng, hoà đồng",tập thể dục,7,2
1789,Nữ,Binh Thuan,ít bạn thích yên tĩnh,thích ăn đồ việt nam thích ăn đồ ăn của mẹ với cậu nấu. thích nhất là canh khổ qua ham bơ gơ ăn pizza mình ăn thích ăn đồ healthy,chơi đàn piano esport thích hát nghệ thuật dân chơi hệ điều hành (windows,"DỄ TÍNH, KHÔNG ÍCH KỶ, BIẾT TÔN TRỌNG",đông y,7,9
1790,Nữ,Kon Tum,náo động vùng trời :) yên tĩnh thích ở nhà hơn là ở ngoài,thịt xào nấm mèo bánh bột lọc thịt kho mắm ruốc thích đồ ngọt bánh mì kẹp,trồng cây kiếm tiền,Vui tính hòa đồng ,ngủ:)) đi du lịch thích ngồi lướt mạng xh cả ngày,8,7
1791,Nữ,Ca Mau,cọc cằn khó chịu là người thích ở một mình,stings,thích ngồi lướt mạng xh cả ngày,Ko ồn ào với phá phách là được,đọc manga xem anime xem phim âu action nghe nhạc,9,7
1792,Nam,An Giang,kiểu người sạch sẽ,các loại bún kẹo,tìm hiểu về văn hóa các nơi bới lội thích đọc truyện,"vui vẻ, sạch sẽ",ko .. decor phòng làm gốm,7,4
