,Sex,Hometown,Bio_personality,food_drink,hob_inter,smoking,refer_roommate,Cleanliess,Privacy
308,Nữ,Kien Giang,không thích cảm giác 1 mình lắm nhưng đi với nhiều người thì không biết phải nói gì vui nhộn là một người hướng nội thích ở một mình thích đông vui sống tình cảm vs chăm chỉ nhưng e hơi chậm so vs bạn bè cùng tuổi về sự linh hoạt,ăn cơm vị đậm đà😋,ca hát thích chơi với chó mèo mình thích đọc tiểu thuyết và truyện tranh xe cộ xem phim hàn,không,thích bạn cùng phòng dễ thương tôn trọng không gian riêng tư,7,7
776,Nữ,Binh Phuoc,sợ xã hội,trứng ốp la,nằm dài nghe nhạc o buổi chiều gym tập thể dục ngoài trời thể dục,không,o ban đêm vui vẻ hòa đồng dễ chịu người biết lắng nghe,8,6
1078,Nữ,Hai Duong,hướng nội về đêm. có thể chia sẻ giúp mn vượt qua sự tiêu cực nhưng bản thân mình thì không hướng ngoại khi cần thiết nhưng ít nói,nướng nước dưa hấu ép trà sữa cơm bò xào,đọc truyện tranh phim hành động dân chơi hệ điều hành (windows,không,đánh giá không ồn ào vui hoà dồng không ích kỷ,7,8
2145,Nam,Ha Tinh,người suy nghĩ nhiều,bánh mì... ăn được uống được pepsi ...,,không,thấu hiểu biết chia sẻ học giỏi dễ dãi ai đó chịu chơi ngu với t,7,7
2703,Nữ,Binh Duong,thích đông vui,bún trộn hầu hết các món con người dùng được uống trà sữa,đánh bóng bàn thích đi chơi với bạn bè đồ ăn ngọt mình thích đọc tiểu thuyết và truyện tranh,không,tự cho mình là đúng. người vui vẻ nhường nhịn biết như thế nào là bất lịch sự là người vui tính người sống có quy củ vui vẻ,7,8
2908,Nam,An Giang,không thích giao tiếp với người lạ không thích nói nhiều hướng nội cầu toàn tôi thích nói chuyện với mọi người nhưng đồng thời tôi cũng có những lúc thích một mình,các loại lẩu,thích đồ ăn nhạt cờ tướng quay tik tok,không,sạch! gọn gàng!!!! hài hước đặc biệt là tam quan đúng đắn,5,5
1155,Nam,Quang Nam,hoà đồng vui vẻ hướng lung tung,kfc khoai tây lắc,travelling,không,respect private space and friendly is good vui vẻ hòa đồng hòa đồng,7,7
1367,Nam,Hai Duong,extrovert hướng nội nói nhiều,socola thích ăn mì cay không rõ sữa milo,bóng chuyền tiếng anh... kinh quẻ,không,không cùng cũng không sao,9,7
1784,Nam,Kon Tum,hiền hoà dành thời gian cho bản thân nhiều hơn. nhưng vẫn tham gia clb cũng như đi chơi với bạn bè (nhưng ít hướng ngoại thích chia sẻ tuy nhiên hơi khó ngủ thích thử thách,đồ ăn mà dai dai kiểu như bánh bột lọc hay bánh canh í. không thích ăn cay lắm mỳ tôm 7up món nào chay đều thích,nghệ thuật thích học ngôn ngữ anh coding thích xem phim âm nhạc ( nghe nhạc),không,biết đều chủ động k ồn sau 11h người trung thực tinh tế,7,10
434,Nam,Thanh Hoa,lười giao tiếp... nói rất nhiều nghiêm túc dễ ngại hướng ngoại nhung thích ở một mình,chiên sushi thích ăn,khoa học thích coi phim bơi lội,không,siêng gọn gàng. có ý thức giữ vệ sinh chung o cuộc sống của nhau. không phán xét,5,8
2235,Nữ,Ninh Thuan,hướng nội ít nói nhưng hoà đồng thân thiện bạn bè. mình là dễ gần vui tính huong noi,pepsi vị chanh không calo chanh muối bánh khọt rau,esports nghe nhạc xem phim đi lượn đường,không,người có tính cách vui vẻ,8,8
1816,Nữ,Nghe An,1 tháng chắc 1-2 lần) để giao lưu hoà đồng nhưng cũng thích ở một mình thích đi ra quán cafe để học bài,socola đá xay,... thích học thích code phim hành động,Có,biết làm việc nhà thẳng thắn thích những bạn hoạt bát,8,5
2540,Nam,Binh Phuoc,hướng ngoại full time một người hướng nội thích sự im lặng thích thử thách xàm,mắm chưng hơi kén ăn 1 chút tôm vị đậm đà😋,học ngoại ngữ ios thích khoa học,không,hoạt bát…,6,5
531,Nữ,Vung Tau,áp dụng công nghệ mới có trách nhiệm,trà ô long sữa milo xoài lắc mùi hương (hành tỏi tiêu ớt sả đầy đủ),thích đọc sách …. đếm tiền,Có,sinh hoạt cú đêm giống mình hihi để cùng nhau nói chuyện,9,7
2423,Nữ,Ha Giang,hoà đồng với mọi người một người vui vẻ huong noi ồn ào nghiêng về hướng ngoại,thích ăn gà chiên nhật cháo gà nui xào,nghe nhạc mọi lúc mọi nơi ; đọc tiểu thuyết ; thiết kế hình ảnh logo banner poster học nhóm online edit call điện thoại,không,cùng ngành,8,7
324,Nữ,Tien Giang,tôi là một người hoạt bát,nước trà (như c2 không quá kén chọn hủ tiếu cheese fries nước trái cây,vi vu dạo phố thích đồ ăn nhạt game online uống cà phê,không,không thích ai có tính cách bảo thủ,5,8
2153,Nam,Quang Ngai,nói nhiều với người quen là một người nội thích 1 mình dễ hòa nhập thích khám phá,.........,đi chơi cũng không biết thích gì anh văn đi đây đi đó với bạn bè( một mình) phim hoạt hình,không,người hướng ngoại đi chơi bên ngoài. tâm lý =))) giỏi vui tính hòa đồng,9,9
237,Nữ,Hoa Binh,là người hướng nội hướng nội - ngoại ko thích đi chơi e là một người khá tự ti cần cù,come gà ăn đồ ăn nhanh các món về tôm bánh căn bánh mỳ,xem phim ngôn tình,không,có đạo đức thật sự như mình nói trên freedom thẳng thắn quan tâm bạn bè,9,10
774,Nam,Quang Ngai,hoạt bát ambivert yên tĩnh hướnh ngoại có thể đi ăn ngoài nếu được mời,xôi mặn bia bún chả nướng nước dừa bò nướng,thích tiếng anh đi chơi ngoài trời đồ ăn ngọt đọc truyện viết code bóng rổ,không,thời gian của người khác nếu chung sở thích thì càng tốt sạch sẽ không bừa bộn,6,10
1849,Nữ,Ca Mau,hương ngoại nhưng khó kết bạn với hơi trầm thích yên tĩnh dễ bị lung lay bởi cảm xúc,đồ ăn hàn quốc coca cola… bánh ngọt bánh ngọt chill,bơi lội. kpop nghệ thuật đá cầu,không,tính tình vui tính hòa đồng đừng ở dơ sạch sẽ không bừa bộn,6,9
1770,Nữ,Quang Tri,nhưng không phải e sợ đám đông trung lập lười làm việc nhà,gà phô mai ........; nói chung là mình thích ăn rất nhiều món :3 các món về tôm buger,phong thủy thích đi karaoke thích chơi game offline thích xem tivi,không,chịu khó dọn dẹp dễ nói chuyện hiểu chuyện người hiểu chuyện,9,8
1744,Nam,Lao Cai,lowkey ít nói nhưng thích đám đông thích đi dây đó thích tìm hiểu những điều bí ẩn dễ ngại,đồ ăn hàn. đồ uống healthy thịt bò,đi ăn tập thể dục,không,hiền lành có chí cầu tiến biết đúng sai,8,10
748,Nam,Tien Giang,hướng nội part time .. thường là hướng ngoại với ng quen nhma hướng nội với người lạ thích đi chơi cùng những người bạn thân thiết vui vẻ hoà đồng,đồ cay,holywood,không,học tốt biết cách giúp đỡ trong những hoàn cảnh éo le( không nhất thiết cùng quê ) v.v muốn có bạn gái là một người biết cách bắt đầu câu chuyện tại vì mình ít nói,10,7
1083,Nữ,Quang Nam,thích ở 1 mình ít nói nhưng hướng ngoại ambivert,thích đồ tự nấu củ ít mỡ mì tương đen,coding,không,nếu chung sở thích thì càng tốt chung ngành học ,8,9
3,Nữ,Ca Mau,hướng nội ít nói thik ở một mình mình là một người ít nói sạch sẽ,cơm ít đường tắc thích ăn những món ăn không quá đậm vị buger,bóng chuyền làm mô hình hát chơi bóng rổ nhảy dây,không,chung ngành học khong co giống tính cách càng tốt nhưng k nên là bạn thân cùng chuyên ngành càng tốt nhưng khác cũng không sao,8,8
781,Nam,Bac Giang,là người hướng nội part time,chocolate,khám phá xung quanh học ngoại ngữ phim hành động tiền,không,thấu hiểu biết chia sẻ người sống có quy củ sạch gọn,7,8
345,Nam,Ninh Thuan,ít nói với người lạ,trà đá bún chả nướng chocolate đồ ăn ngọt,o buổi tối đọc truyện viết code xem phim nghe nhạc,không,biết chia sẻ khi ở chung với nhau chủ động ngăn nắp sinh hoạt cú đêm giống mình hihi bất kỳ ngành nào cũng được,7,9
2228,Nam,Hoa Binh,thích một mình .... nhưng thích trải nghiệm điều mới ít bạn nghiêm túc có phần hơi thích kiểm soát,rau củ khô các loại các loại xôi vs chè cafe,đọc manga xem anime xem phim âu action nghe nhạc ăn uống học tiếng anh tin khoa học,không,vui tính hòa đồng,9,8
281,Nữ,Bac Ninh,thích 1 mình thích đi chơi với bạn bè,"ăn đồ tự nấu sương sáo các thứ
food: cái gì cũng ăn được. thích rau thích ăn đồ việt nam trứng",thích nhảy edit làm mô hình xem tin tức công nghệ,Có,"dễ ăn uống biết cư xử
nói ít thôi
ở sạch sẽ
chia việc nhà
có thể tin tưởng được (tiền bạc)
ngủ đừng ngáy
trình độ xấp xỉ như mình chứ đừng zốt quá nó ô dề lắm :b nhiệt tình vs mn cùng tần số với mình :)))). thật thà",8,10
2963,Nam,Lao Cai,là một người ít nói,thích đồ chiên ăn đồ tự nấu,đếm tiền học,không,hiền lành muốn có bạn gái,5,6
2441,Nam,Binh Dinh,hướng ngoại partime nhưng hướng nội với người lạ khác trầm,trà đào… vị đậm đà😋 ăn đồ ngọt uống nước ngọt sandwich ăn cơm,chơi thich chơi thể thao võ xem các show giải trí thực tế,không,học chung ngành ăn mặc ổn,8,9
640,Nam,Quang Ngai,"tình cảm ngăn nắp dù hay bày bừa (xong rồi dọn ngay) mình là ambivert
có tính cách khá là khùng khùng điên điên nhưng cũng hay nhiều tâm sự",ăn vặt bún riêu vị đậm đà😋 bánh gai,online shopping,không,mọi thứ rõ ràng biết chia sẻ,6,9
19,Nam,Ha Tinh,dễ thương,trà đá bánh nhật đồ ăn: các món nước (bún bánh chocopie,đọc manga xem anime xem phim âu action nghe nhạc dark fantasy manga,không,ở sách không bừa bộn người kiên định không ba phải hùa theo đám đồng ăn xong nhớ dọn người sòng phẳng,6,7
506,Nữ,Phu Tho,nhưng không hẳn hướng nội :)) là một người thiếu ngủ,chất béo hay phô mai. không ăn được cua :3 gà jollibee,mình còn có thể chơi cầu lông nữa,không,có đạo đức,9,8
750,Nữ,Quang Ngai,.... thiên về cảm xúc nhiều hơn lí trí thích đi chơi ở ngoài với bạn bè,bánh bao,nhảy dây tấu hài chạy bộ,không,ko so đo bình thường giữ không gian riêng tư học giỏi 1 chút (nhưng không tự cao,9,8
2706,Nam,Phu Yen,nội tâm,mình thích ăn tất cả những gì mình thấy ngon. riêng đồ uống thì mình có niềm đam mê sâu sắc với rau má olong canh trứng cà chua bánh ngọt chill mỳ cay,o buổi chiều xem tin tức công nghệ thích học bài đánh võ,không,hoà đồng với mọi người sạch sẽ ngăn nắp trưởng thành,10,10
1174,Nam,Tay Ninh,hơi ngại giao tiếp nhưng sẵn sàng học hỏi,bánh . nước coca . mì cay... mứt; các loại món nước như hủ tiếu thịt nướng khoai tây đặt biệt là trà sữa,ăn uống thích động vật đi coi phim,không,đáng tin cậy phát triển bản thân,8,9
1342,Nữ,Thanh Hoa,ở một mình,không rõ olong thịt bò,badminton thích khoa học ...) dark fantasy manga,không,có thể đấu tranh với sự vô tâm ít nói của mình không thảo mai,10,5
2320,Nam,Quang Ngai,trầm tính,ăn cơm canh cải fast food không thích ăn cay lắm,hích võ taekwondo,không,chịu khó dọn dẹp,8,8
1669,Nữ,Lao Cai,cầu toàn,sữa đậu nành các loại mì mỳ hoành thánh bún mắm,chiêm tinh học vẽ...,không,mọi thứ rõ ràng không tệ nạn tiết kiệm một chút hoặc cùng trường tự giác,9,10
577,Nam,Dong Thap,chia sẽ tự do ít nói nhưng hướng ngoại o tập thể nói nhiều với người quen,pizaa ... đặc biệt là mì cay quả nước ngọt có ga,được ăn thích tranh biện vẽ... ngủ,Có,biết nhậu bình thường không nói xấu sau lưng thích ăn,8,8
718,Nữ,Binh Dinh,là 1 người ít nói hướng nội 50% hướng ngoài hướng ngoại thích tham gia các hoạt động xã hội sống cống hiến,chocolate,quay tik tok,không,sạch sẽ gọn gàng cùng tần số với mình :)))). thật thà có tình nghĩa huynh đệ biết nghĩ cho người khác,10,7
1326,Nữ,Quang Nam,ambivert  ở một mình,coca-cola,âm nhạc ngủ:)),không,vui vẻ người có ý thức ăn nhiều biết chia sẻ khi ở chung với nhau,8,7
264,Nam,Ha Giang,là người ít nói chuyện,lẩy thái ăn được đồ nặng mùi,xem tv series chụp ảnh đi ăn choi game tụ tập với bạn bè,không,một người hiểu biết rộng thích công nghệ hiền 1 người tốt bụng ..,7,7
1200,Nam,Ha Giang,hướng ngoại full time đôi lúc hướng ngoại đôi lúc hướng nội thích vui,thích đồ chay đồ hàn,tìm hiểu về văn hóa các nơi,không,có chừng mực - vui vẻ bình đẳng hướng nội hoà đồng,8,8
2520,Nữ,Quang Tri,hoạt bát,canh kim chi gà hấp nước mắm,uống cà phê dân chơi hệ điều hành (windows võ,không,tiết kiệm một chút vui tính. quan tâm,8,9
